customer_id,state,sex,age,occupation,family_size,income,ad_type,ad_medium,ad_response,items_purchased,drinks_purchased,Occurance,ad_type_id,ad_medium_id
6483,FL,M,65.0,Retired,2,0,DISCOUNT-50%,30 sec cable TV ad,1,"['cheesy bean and rice burrito', 'crunchy taco', 'beefy 5 layer burrito']","['mountain dew', 'baja blast', 'mug root beer']",0.0,6.0,2.0
5272,TX,F,25.0,Government,0,57145,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,0,['mexican pizza'],['gatorade'],0.0,2.0,5.0
7549,WA,F,38.0,IT,2,133929,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['cinnamon twists', 'steak garlic nacho fries', 'cravings box', 'cravings box', 'soft taco', 'cheesy gordita crunch', 'chalupa supreme', 'cravings box']","['baja blast', 'iced tea', 'diet pepsi']",1.0,4.0,1.0
3229,FL,F,63.0,Government,2,163380,DISCOUNT-5%,30 sec cable TV ad,0,"['mexican pizza', 'soft taco', 'spicy potato soft taco']","['starry', 'brisk', 'mountain dew']",0.0,3.0,2.0
7123,CT,M,46.0,Healthcare,3,160365,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,0,"['beefy 5 layer burrito', 'spicy potato soft taco', 'soft taco', 'crunchwrap supreme']","['mug root beer', 'mug root beer', 'brisk', 'diet pepsi']",0.0,4.0,3.0
1351,FL,F,63.0,Government,3,155701,DISCOUNT-10%,Newspaper ad,0,"['cravings box', 'beefy 5 layer burrito', 'crunchy taco', 'crunchwrap supreme']","['baja blast', 'mountain dew', 'mug root beer', 'gatorade']",0.0,1.0,6.0
5000,TN,M,21.0,Government,2,55043,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'steak garlic nacho fries']","['brisk', 'baja blast', 'iced tea']",3.0,2.0,5.0
3917,ID,F,49.0,Food Service,4,43577,BOGO - Baja Blast,Static Facebook ad,1,"['nachos bellgrande', 'mexican pizza', 'chicken quesadilla', 'mexican pizza', 'crunchy taco']","['baja blast', 'baja blast', 'diet pepsi', 'baja blast', 'gatorade']",0.0,5.0,3.0
8713,AK,F,40.0,Government,4,88145,DISCOUNT-5%,Instagram photo ad,0,"['mexican pizza', 'mexican pizza', 'steak garlic nacho fries', 'crunchy taco', 'cinnamon twists']","['iced tea', 'gatorade', 'mug root beer', 'diet pepsi', 'mountain dew']",1.0,3.0,0.0
9667,ME,M,50.0,Government,0,116483,DISCOUNT-20%,Static Facebook ad,0,['chicken quesadilla'],['diet pepsi'],0.0,0.0,3.0
2511,CA,F,35.0,Retail,2,36990,DISCOUNT-5%,15 sec YouTube ad,1,"['crunchwrap supreme', 'cinnamon twists', 'chicken quesadilla']","['diet pepsi', 'baja blast', 'diet pepsi']",0.0,3.0,1.0
6363,NY,M,55.0,Retail,1,47628,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,0,"['cheesy gordita crunch', 'soft taco']","['diet pepsi', 'iced tea']",0.0,7.0,3.0
2938,LA,M,33.0,Government,2,73484,DISCOUNT-5%,Instagram photo ad,0,"['soft taco', 'cravings box', 'beefy 5 layer burrito']","['mug root beer', 'brisk', 'baja blast']",0.0,3.0,0.0
7671,CA,F,24.0,Student,1,15456,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,0,"['steak garlic nacho fries', 'cinnamon twists']","['iced tea', 'diet pepsi']",1.0,2.0,1.0
5995,VT,M,54.0,IT,2,250000,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'spicy potato soft taco']","['mountain dew', 'brisk', 'mountain dew']",2.0,2.0,4.0
2147,AZ,M,41.0,Healthcare,3,125333,DISCOUNT-50%,15 sec YouTube ad,1,"['crunchy taco', 'cinnamon twists', 'cheesy bean and rice burrito', 'spicy potato soft taco']","['brisk', 'iced tea', 'diet pepsi', 'brisk']",0.0,6.0,1.0
5806,MI,F,54.0,Retail,1,50705,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,1,"['steak garlic nacho fries', 'steak garlic nacho fries']","['gatorade', 'iced tea']",2.0,2.0,4.0
8710,CA,M,27.0,Other,0,53072,DISCOUNT-20%,15 sec YouTube ad,0,['steak garlic nacho fries'],['gatorade'],1.0,0.0,1.0
9547,LA,M,27.0,Other,0,50304,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,0,['cinnamon twists'],['diet pepsi'],0.0,7.0,5.0
1172,MN,F,46.0,IT,0,181124,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,0,['cheesy bean and rice burrito'],['diet pepsi'],0.0,2.0,3.0
7871,NC,M,26.0,Education,2,52106,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cravings box']","['mug root beer', 'mug root beer', 'starry']",2.0,2.0,1.0
5661,IL,F,39.0,Healthcare,3,110638,DISCOUNT-20%,Instagram photo ad,1,"['beefy 5 layer burrito', 'crunchy taco', 'chalupa supreme', 'spicy potato soft taco']","['starry', 'starry', 'mug root beer', 'brisk']",0.0,0.0,0.0
8762,TX,F,20.0,Healthcare,0,63075,BOGO - Baja Blast,15 sec YouTube ad,1,['crunchy taco'],"['baja blast', 'baja blast']",0.0,5.0,1.0
1180,FL,F,65.0,Retired,6,0,REWARD - Free Baja Blast with purchase of $20 or more,Newspaper ad,0,"['crunchy taco', 'nachos bellgrande', 'nachos bellgrande', 'chicken quesadilla', 'cheesy gordita crunch', 'crunchwrap supreme', 'soft taco']","['baja blast', 'iced tea', 'mountain dew', 'mug root beer', 'mug root beer', 'diet pepsi', 'pepsi']",0.0,4.0,6.0
8837,WI,M,43.0,Food Service,1,36539,DISCOUNT-20%,15 sec YouTube ad,1,"['spicy potato soft taco', 'nachos bellgrande']","['baja blast', 'iced tea']",0.0,0.0,1.0
1697,TX,F,29.0,Other,0,47454,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,0,['cheesy bean and rice burrito'],['diet pepsi'],0.0,2.0,1.0
8843,FL,F,68.0,Retired,3,0,BOGO - Garlic Steak Nacho Fries,Newspaper ad,0,"['steak garlic nacho fries', 'crunchy taco', 'crunchwrap supreme', 'beefy 5 layer burrito']","['gatorade', 'baja blast', 'pepsi', 'brisk']",1.0,2.0,6.0
1312,HI,F,48.0,IT,1,199704,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,0,"['cheesy gordita crunch', 'steak garlic nacho fries']","['brisk', 'mountain dew']",1.0,7.0,3.0
565,OK,F,35.0,Unemployed,1,0,BOGO - Baja Blast,Instagram photo ad,1,"['steak garlic nacho fries', 'cinnamon twists']","['baja blast', 'baja blast']",1.0,5.0,0.0
2691,MI,M,49.0,Food Service,1,42179,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,0,"['mexican pizza', 'crunchy taco']","['pepsi', 'pepsi']",0.0,7.0,4.0
539,NY,F,29.0,Retail,0,38381,DISCOUNT-20%,15 sec YouTube ad,1,['crunchy taco'],['iced tea'],0.0,0.0,1.0
520,CA,F,33.0,Food Service,3,32127,DISCOUNT-10%,Instagram photo ad,0,"['steak garlic nacho fries', 'nachos bellgrande', 'spicy potato soft taco', 'cheesy bean and rice burrito']","['starry', 'baja blast', 'gatorade', 'baja blast']",1.0,1.0,0.0
7146,AL,F,58.0,Retail,0,54076,DISCOUNT-5%,Static Facebook ad,1,['nachos bellgrande'],['baja blast'],0.0,3.0,3.0
3082,CA,M,28.0,Government,1,67230,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['nachos bellgrande', 'soft taco', 'chalupa supreme', 'chalupa supreme', 'crunchy taco', 'beefy 5 layer burrito', 'crunchy taco', 'chicken quesadilla']","['baja blast', 'baja blast']",0.0,4.0,1.0
7432,TX,M,33.0,Healthcare,4,96406,DISCOUNT-50%,Instagram photo ad,1,"['crunchy taco', 'chicken quesadilla', 'crunchy taco', 'crunchwrap supreme', 'crunchy taco']","['starry', 'mountain dew', 'mug root beer', 'diet pepsi', 'starry']",0.0,6.0,0.0
686,IL,F,65.0,Retired,5,0,BOGO - Garlic Steak Nacho Fries,Newspaper ad,0,"['chicken quesadilla', 'cinnamon twists', 'crunchy taco', 'nachos bellgrande', 'cheesy bean and rice burrito', 'chicken quesadilla']","['diet pepsi', 'baja blast', 'mountain dew', 'mountain dew', 'starry', 'mountain dew']",0.0,2.0,6.0
1813,CT,M,33.0,Healthcare,2,103592,DISCOUNT-50%,15 sec YouTube ad,1,"['cinnamon twists', 'cheesy gordita crunch', 'crunchwrap supreme']","['baja blast', 'iced tea', 'brisk']",0.0,6.0,1.0
3415,NV,F,47.0,Education,2,79826,DISCOUNT-50%,30 sec Hulu commercial,1,"['cinnamon twists', 'cheesy bean and rice burrito', 'steak garlic nacho fries']","['brisk', 'mug root beer', 'baja blast']",1.0,6.0,4.0
9754,CA,F,27.0,Unemployed,1,0,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']","['diet pepsi', 'baja blast']",2.0,2.0,5.0
9608,WI,M,41.0,Unemployed,0,0,DISCOUNT-20%,Instagram photo ad,1,['nachos bellgrande'],['starry'],0.0,0.0,0.0
9255,FL,F,62.0,Healthcare,3,252157,DISCOUNT-50%,30 sec cable TV ad,1,"['spicy potato soft taco', 'cinnamon twists', 'cheesy bean and rice burrito', 'spicy potato soft taco']","['gatorade', 'baja blast', 'iced tea', 'baja blast']",0.0,6.0,2.0
5622,IL,M,33.0,Government,0,70869,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,0,['crunchy taco'],['diet pepsi'],0.0,7.0,0.0
1470,GA,M,50.0,Government,2,111220,DISCOUNT-5%,Static Facebook ad,0,"['soft taco', 'nachos bellgrande', 'chicken quesadilla']","['brisk', 'mountain dew', 'iced tea']",0.0,3.0,3.0
2787,NY,M,35.0,Retail,0,36769,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['beefy 5 layer burrito', 'cravings box', 'steak garlic nacho fries', 'cheesy bean and rice burrito', 'chalupa supreme', 'soft taco', 'cheesy bean and rice burrito', 'beefy 5 layer burrito']",['baja blast'],1.0,4.0,1.0
7272,IL,F,47.0,Healthcare,2,166315,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,0,"['chalupa supreme', 'chicken quesadilla', 'beefy 5 layer burrito']","['baja blast', 'mountain dew', 'pepsi']",0.0,7.0,4.0
1673,IN,M,31.0,Retail,4,37832,DISCOUNT-20%,Instagram photo ad,1,"['cheesy bean and rice burrito', 'steak garlic nacho fries', 'chalupa supreme', 'cheesy bean and rice burrito', 'cravings box']","['pepsi', 'gatorade', 'mountain dew', 'mountain dew', 'gatorade']",1.0,0.0,0.0
4219,IN,M,33.0,Government,1,77654,DISCOUNT-50%,15 sec YouTube ad,1,"['beefy 5 layer burrito', 'crunchy taco']","['mug root beer', 'brisk']",0.0,6.0,1.0
9875,IA,M,21.0,Student,0,16336,DISCOUNT-10%,15 sec TikTok ad,0,['crunchwrap supreme'],['starry'],0.0,1.0,5.0
3678,CA,M,37.0,Healthcare,1,98804,DISCOUNT-5%,Instagram photo ad,0,"['chicken quesadilla', 'steak garlic nacho fries']","['diet pepsi', 'iced tea']",1.0,3.0,0.0
3624,AZ,F,36.0,Retail,2,36877,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchwrap supreme']","['baja blast', 'baja blast', 'mug root beer']",2.0,2.0,0.0
2740,ID,F,56.0,Other,2,92813,DISCOUNT-50%,Static Facebook ad,1,"['crunchwrap supreme', 'mexican pizza', 'chicken quesadilla']","['pepsi', 'mug root beer', 'gatorade']",0.0,6.0,3.0
2440,NE,M,48.0,Retail,1,49234,DISCOUNT-20%,Static Facebook ad,1,"['beefy 5 layer burrito', 'cinnamon twists']","['mountain dew', 'mountain dew']",0.0,0.0,3.0
2762,AR,F,50.0,Retail,5,47679,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cravings box', 'cravings box', 'cravings box', 'spicy potato soft taco']","['pepsi', 'mountain dew', 'diet pepsi', 'diet pepsi', 'starry', 'diet pepsi']",2.0,2.0,4.0
4039,TX,F,24.0,Healthcare,0,71404,BOGO - Baja Blast,15 sec YouTube ad,0,['crunchwrap supreme'],['starry'],0.0,5.0,1.0
9659,NV,M,33.0,Food Service,5,29774,DISCOUNT-5%,15 sec YouTube ad,0,"['spicy potato soft taco', 'chicken quesadilla', 'spicy potato soft taco', 'cravings box', 'beefy 5 layer burrito', 'mexican pizza']","['baja blast', 'mountain dew', 'gatorade', 'gatorade', 'pepsi', 'mountain dew']",0.0,3.0,1.0
1502,MO,F,42.0,Government,0,85386,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,0,['cheesy bean and rice burrito'],['pepsi'],0.0,2.0,0.0
1901,UT,M,60.0,Education,3,95448,DISCOUNT-5%,Newspaper ad,0,"['cheesy bean and rice burrito', 'cravings box', 'mexican pizza', 'cheesy bean and rice burrito']","['brisk', 'baja blast', 'diet pepsi', 'gatorade']",0.0,3.0,6.0
6393,DE,F,59.0,Government,2,129588,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,0,"['chicken quesadilla', 'cheesy bean and rice burrito', 'spicy potato soft taco']","['baja blast', 'mountain dew', 'diet pepsi']",0.0,4.0,4.0
1343,CA,M,28.0,Healthcare,1,72951,DISCOUNT-20%,15 sec YouTube ad,1,"['beefy 5 layer burrito', 'steak garlic nacho fries']","['brisk', 'baja blast']",1.0,0.0,1.0
8336,SD,M,32.0,Retail,1,37582,DISCOUNT-50%,15 sec YouTube ad,1,"['cravings box', 'chicken quesadilla']","['iced tea', 'mountain dew']",0.0,6.0,1.0
665,PA,M,32.0,Food Service,2,33522,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,0,"['beefy 5 layer burrito', 'beefy 5 layer burrito', 'cheesy bean and rice burrito']","['mug root beer', 'pepsi', 'mug root beer']",0.0,2.0,0.0
8371,TX,F,28.0,Healthcare,4,87391,BOGO - Baja Blast,15 sec YouTube ad,0,"['crunchy taco', 'nachos bellgrande', 'chalupa supreme', 'chicken quesadilla', 'cinnamon twists']","['iced tea', 'pepsi', 'brisk', 'mug root beer', 'baja blast']",0.0,5.0,1.0
1091,AK,M,41.0,Healthcare,0,126986,DISCOUNT-5%,15 sec YouTube ad,1,['cheesy gordita crunch'],['mountain dew'],0.0,3.0,1.0
1927,WY,F,33.0,Government,1,70902,DISCOUNT-5%,Instagram photo ad,0,"['crunchy taco', 'cravings box']","['starry', 'baja blast']",0.0,3.0,0.0
2415,CA,M,29.0,Retail,1,35163,DISCOUNT-5%,Instagram photo ad,0,"['cravings box', 'cheesy bean and rice burrito']","['mountain dew', 'mountain dew']",0.0,3.0,0.0
9306,IN,F,65.0,Retired,3,0,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec cable TV ad,0,"['crunchwrap supreme', 'chicken quesadilla', 'beefy 5 layer burrito', 'spicy potato soft taco']","['iced tea', 'mug root beer', 'brisk', 'pepsi']",0.0,7.0,2.0
6872,KS,F,35.0,Government,4,68849,DISCOUNT-50%,Instagram photo ad,1,"['chalupa supreme', 'soft taco', 'cravings box', 'crunchy taco', 'steak garlic nacho fries']","['gatorade', 'gatorade', 'mug root beer', 'mug root beer', 'iced tea']",1.0,6.0,0.0
7134,TX,M,20.0,Food Service,1,29626,DISCOUNT-5%,15 sec YouTube ad,0,"['cinnamon twists', 'chicken quesadilla']","['diet pepsi', 'brisk']",0.0,3.0,1.0
4587,RI,M,19.0,Retail,0,30893,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,0,['nachos bellgrande'],['mountain dew'],0.0,7.0,1.0
1969,GA,M,59.0,Retail,4,56840,DISCOUNT-50%,30 sec Hulu commercial,1,"['cinnamon twists', 'beefy 5 layer burrito', 'cheesy gordita crunch', 'nachos bellgrande', 'mexican pizza']","['iced tea', 'gatorade', 'baja blast', 'gatorade', 'baja blast']",0.0,6.0,4.0
3365,IL,M,48.0,Food Service,1,40136,DISCOUNT-5%,30 sec Hulu commercial,0,"['soft taco', 'steak garlic nacho fries']","['iced tea', 'iced tea']",1.0,3.0,4.0
784,MI,M,33.0,Government,3,68713,BOGO - Baja Blast,15 sec YouTube ad,1,"['crunchy taco', 'steak garlic nacho fries', 'cravings box', 'soft taco']","['baja blast', 'baja blast', 'gatorade', 'brisk']",1.0,5.0,1.0
2238,FL,M,62.0,Government,5,150175,DISCOUNT-50%,Newspaper ad,1,"['soft taco', 'cinnamon twists', 'mexican pizza', 'spicy potato soft taco', 'steak garlic nacho fries', 'spicy potato soft taco']","['mountain dew', 'brisk', 'brisk', 'baja blast', 'mug root beer', 'diet pepsi']",1.0,6.0,6.0
5284,ME,F,28.0,Retail,4,37634,DISCOUNT-50%,15 sec YouTube ad,1,"['steak garlic nacho fries', 'beefy 5 layer burrito', 'crunchwrap supreme', 'cravings box', 'soft taco']","['baja blast', 'starry', 'mug root beer', 'brisk', 'pepsi']",1.0,6.0,1.0
1842,NE,M,30.0,Food Service,1,29603,DISCOUNT-20%,Instagram photo ad,1,"['beefy 5 layer burrito', 'mexican pizza']","['starry', 'mountain dew']",0.0,0.0,0.0
3232,FL,F,67.0,Retired,1,0,DISCOUNT-50%,30 sec cable TV ad,1,"['cravings box', 'cinnamon twists']","['mountain dew', 'starry']",0.0,6.0,2.0
3106,CA,F,25.0,Government,0,56522,DISCOUNT-5%,15 sec TikTok ad,0,['steak garlic nacho fries'],['brisk'],1.0,3.0,5.0
310,TX,M,22.0,Student,0,16495,DISCOUNT-5%,15 sec TikTok ad,0,['spicy potato soft taco'],['baja blast'],0.0,3.0,5.0
1534,NE,F,39.0,Healthcare,2,126047,DISCOUNT-10%,Instagram photo ad,1,"['chalupa supreme', 'crunchwrap supreme', 'chicken quesadilla']","['diet pepsi', 'pepsi', 'starry']",0.0,1.0,0.0
4202,TX,F,25.0,Retail,0,33452,DISCOUNT-5%,15 sec YouTube ad,0,['steak garlic nacho fries'],['brisk'],1.0,3.0,1.0
4664,CO,F,20.0,Food Service,0,27084,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']",['gatorade'],2.0,2.0,1.0
8347,AZ,F,32.0,Retail,4,37354,DISCOUNT-50%,15 sec YouTube ad,0,"['chalupa supreme', 'soft taco', 'soft taco', 'nachos bellgrande', 'soft taco']","['mountain dew', 'pepsi', 'iced tea', 'gatorade', 'starry']",0.0,6.0,1.0
5269,NY,M,32.0,Food Service,1,32137,DISCOUNT-20%,15 sec YouTube ad,0,"['beefy 5 layer burrito', 'soft taco']","['mountain dew', 'mountain dew']",0.0,0.0,1.0
53,MI,F,66.0,Retired,7,0,BOGO - Garlic Steak Nacho Fries,30 sec cable TV ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'beefy 5 layer burrito', 'soft taco', 'nachos bellgrande', 'spicy potato soft taco', 'mexican pizza', 'crunchy taco']","['mountain dew', 'brisk', 'diet pepsi', 'mountain dew', 'starry', 'mountain dew', 'brisk', 'brisk']",2.0,2.0,2.0
4331,CA,M,27.0,Government,0,64426,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,1,"['steak garlic nacho fries', 'chicken quesadilla', 'cinnamon twists', 'steak garlic nacho fries', 'mexican pizza', 'nachos bellgrande', 'spicy potato soft taco', 'cheesy gordita crunch', 'soft taco']",['iced tea'],2.0,7.0,1.0
6651,CA,F,30.0,Other,1,50573,DISCOUNT-10%,15 sec YouTube ad,1,"['cravings box', 'mexican pizza']","['starry', 'pepsi']",0.0,1.0,1.0
9653,KS,M,25.0,Healthcare,0,77441,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,0,['cheesy gordita crunch'],['mountain dew'],0.0,4.0,5.0
3946,LA,F,35.0,Other,1,59002,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['chicken quesadilla', 'cinnamon twists']","['iced tea', 'starry']",0.0,4.0,0.0
2197,TX,F,31.0,Healthcare,0,89439,DISCOUNT-10%,15 sec YouTube ad,0,['soft taco'],['pepsi'],0.0,1.0,1.0
6038,TN,F,35.0,Government,2,72753,DISCOUNT-10%,Instagram photo ad,0,"['beefy 5 layer burrito', 'beefy 5 layer burrito', 'steak garlic nacho fries']","['mug root beer', 'brisk', 'diet pepsi']",1.0,1.0,0.0
1961,CA,F,22.0,Government,1,53955,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,1,"['steak garlic nacho fries', 'mexican pizza', 'crunchy taco', 'chalupa supreme', 'chicken quesadilla', 'chicken quesadilla', 'chicken quesadilla', 'crunchy taco', 'steak garlic nacho fries']","['pepsi', 'iced tea']",2.0,7.0,1.0
8740,MO,F,34.0,Government,2,74142,DISCOUNT-20%,15 sec YouTube ad,1,"['cheesy gordita crunch', 'spicy potato soft taco', 'mexican pizza']","['iced tea', 'iced tea', 'mug root beer']",0.0,0.0,1.0
855,MD,F,24.0,Government,1,62950,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,0,"['chicken quesadilla', 'nachos bellgrande']","['brisk', 'baja blast']",0.0,7.0,1.0
626,CO,M,50.0,Government,4,105064,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'soft taco', 'cinnamon twists', 'cravings box']","['pepsi', 'diet pepsi', 'pepsi', 'diet pepsi', 'diet pepsi']",2.0,2.0,3.0
3052,TX,F,26.0,Food Service,0,30221,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,1,"['steak garlic nacho fries', 'beefy 5 layer burrito', 'crunchy taco', 'cheesy gordita crunch', 'cheesy gordita crunch', 'beefy 5 layer burrito', 'cinnamon twists', 'mexican pizza', 'cheesy bean and rice burrito']",['pepsi'],1.0,7.0,1.0
9034,IN,F,43.0,Retail,3,47140,DISCOUNT-20%,15 sec YouTube ad,1,"['cinnamon twists', 'soft taco', 'steak garlic nacho fries', 'chicken quesadilla']","['pepsi', 'gatorade', 'gatorade', 'iced tea']",1.0,0.0,1.0
1079,CT,F,29.0,Healthcare,2,77672,DISCOUNT-5%,15 sec YouTube ad,1,"['cheesy bean and rice burrito', 'cinnamon twists', 'steak garlic nacho fries']","['diet pepsi', 'mug root beer', 'mug root beer']",1.0,3.0,1.0
4420,FL,F,65.0,Retired,2,0,DISCOUNT-5%,Newspaper ad,0,"['cheesy gordita crunch', 'cravings box', 'mexican pizza']","['baja blast', 'pepsi', 'brisk']",0.0,3.0,6.0
1067,TX,M,31.0,Healthcare,2,92083,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['chicken quesadilla', 'beefy 5 layer burrito', 'crunchwrap supreme']","['diet pepsi', 'brisk', 'starry']",0.0,4.0,0.0
5048,SD,F,43.0,Education,6,68402,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,0,"['chicken quesadilla', 'nachos bellgrande', 'beefy 5 layer burrito', 'nachos bellgrande', 'crunchy taco', 'cinnamon twists', 'cheesy bean and rice burrito']","['gatorade', 'brisk', 'gatorade', 'diet pepsi', 'iced tea', 'mountain dew', 'pepsi']",0.0,7.0,0.0
7558,TX,M,28.0,Food Service,4,31653,DISCOUNT-50%,15 sec YouTube ad,1,"['nachos bellgrande', 'crunchwrap supreme', 'soft taco', 'cravings box', 'cinnamon twists']","['baja blast', 'baja blast', 'baja blast', 'diet pepsi', 'starry']",0.0,6.0,1.0
5355,CA,M,32.0,Healthcare,0,94507,DISCOUNT-50%,15 sec YouTube ad,1,['steak garlic nacho fries'],['brisk'],1.0,6.0,1.0
5518,MI,F,34.0,Food Service,1,32913,DISCOUNT-10%,Instagram photo ad,1,"['cinnamon twists', 'spicy potato soft taco']","['brisk', 'gatorade']",0.0,1.0,0.0
1931,MN,M,46.0,Government,3,92488,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'chalupa supreme', 'cinnamon twists']","['mug root beer', 'mug root beer', 'gatorade', 'pepsi']",2.0,2.0,3.0
